p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.671960,0.268250,0.042740,0.017060,0.208310,1.000000,0.208310,1.000000,0.208310,1.000000,1.000000,1.000000
0.681210,0.262080,0.040950,0.015760,0.221270,1.000000,0.221270,1.000000,0.221270,1.000000,1.000000,1.000000
0.663980,0.286160,0.034850,0.015020,0.206120,1.000000,0.206120,1.000000,0.206120,1.000000,1.000000,1.000000
0.664150,0.269470,0.047220,0.019160,0.204440,1.000000,0.204440,1.000000,0.204440,1.000000,1.000000,1.000000
0.645680,0.303730,0.034410,0.016180,0.208760,1.000000,0.208760,1.000000,0.208760,1.000000,1.000000,1.000000
0.652880,0.295440,0.035580,0.016100,0.216090,1.000000,0.216090,1.000000,0.216090,1.000000,1.000000,1.000000
0.693850,0.305100,0.000730,0.000320,0.216520,1.000000,0.216520,1.000000,0.216520,1.000000,1.000000,1.000000
0.663170,0.260630,0.054710,0.021500,0.209440,1.000000,0.209440,1.000000,0.209440,1.000000,1.000000,1.000000
0.680600,0.285200,0.024100,0.010100,0.223520,1.000000,0.223520,1.000000,0.223520,1.000000,1.000000,1.000000
0.643080,0.287760,0.047780,0.021380,0.202630,1.000000,0.202630,1.000000,0.202630,1.000000,1.000000,1.000000
0.654410,0.276410,0.048640,0.020540,0.207520,1.000000,0.207520,1.000000,0.207520,1.000000,1.000000,1.000000
0.704420,0.270420,0.018180,0.006980,0.235420,1.000000,0.235420,1.000000,0.235420,1.000000,1.000000,1.000000
0.706410,0.266380,0.019750,0.007450,0.216050,1.000000,0.216050,1.000000,0.216050,1.000000,1.000000,1.000000
0.657540,0.262410,0.057210,0.022830,0.212730,1.000000,0.212730,1.000000,0.212730,1.000000,1.000000,1.000000
0.695820,0.304180,0.000000,0.000000,0.213160,1.000000,0.213160,1.000000,0.213160,1.000000,1.000000,1.000000
0.719480,0.269400,0.008090,0.003030,0.231300,1.000000,0.231300,1.000000,0.231300,1.000000,1.000000,1.000000
0.675450,0.298500,0.018070,0.007980,0.218380,1.000000,0.218380,1.000000,0.218380,1.000000,1.000000,1.000000
0.672020,0.294760,0.023100,0.010130,0.214400,1.000000,0.214400,1.000000,0.214400,1.000000,1.000000,1.000000
0.670760,0.261260,0.048930,0.019060,0.214870,1.000000,0.214870,1.000000,0.214870,1.000000,1.000000,1.000000
0.673480,0.291100,0.024730,0.010690,0.218560,1.000000,0.218560,1.000000,0.218560,1.000000,1.000000,1.000000
0.646980,0.276390,0.053690,0.022940,0.197660,1.000000,0.197660,1.000000,0.197660,1.000000,1.000000,1.000000
0.670530,0.323650,0.003920,0.001890,0.217970,1.000000,0.217970,1.000000,0.217970,1.000000,1.000000,1.000000
0.690540,0.270720,0.027830,0.010910,0.226800,1.000000,0.226800,1.000000,0.226800,1.000000,1.000000,1.000000
0.683290,0.284000,0.023100,0.009600,0.200220,1.000000,0.200220,1.000000,0.200220,1.000000,1.000000,1.000000
0.670080,0.298540,0.021710,0.009670,0.206180,1.000000,0.206180,1.000000,0.206180,1.000000,1.000000,1.000000
0.665620,0.272920,0.043590,0.017870,0.195510,1.000000,0.195510,1.000000,0.195510,1.000000,1.000000,1.000000
0.686340,0.261340,0.037890,0.014430,0.220170,1.000000,0.220170,1.000000,0.220170,1.000000,1.000000,1.000000
0.638240,0.308710,0.035760,0.017300,0.205490,1.000000,0.205490,1.000000,0.205490,1.000000,1.000000,1.000000
0.695490,0.248670,0.041130,0.014710,0.218650,1.000000,0.218650,1.000000,0.218650,1.000000,1.000000,1.000000
0.656660,0.278330,0.045660,0.019350,0.215550,1.000000,0.215550,1.000000,0.215550,1.000000,1.000000,1.000000
0.674060,0.289240,0.025670,0.011020,0.200580,1.000000,0.200580,1.000000,0.200580,1.000000,1.000000,1.000000
0.695430,0.271110,0.024070,0.009390,0.217460,1.000000,0.217460,1.000000,0.217460,1.000000,1.000000,1.000000
0.658730,0.260110,0.058190,0.022980,0.197840,1.000000,0.197840,1.000000,0.197840,1.000000,1.000000,1.000000
0.713550,0.257740,0.021090,0.007620,0.216780,1.000000,0.216780,1.000000,0.216780,1.000000,1.000000,1.000000
0.688870,0.291730,0.013630,0.005770,0.212130,1.000000,0.212130,1.000000,0.212130,1.000000,1.000000,1.000000
0.666970,0.278830,0.038230,0.015980,0.200140,1.000000,0.200140,1.000000,0.200140,1.000000,1.000000,1.000000
0.650690,0.298920,0.034520,0.015860,0.192460,1.000000,0.192460,1.000000,0.192460,1.000000,1.000000,1.000000
0.680870,0.288830,0.021270,0.009020,0.200970,1.000000,0.200970,1.000000,0.200970,1.000000,1.000000,1.000000
0.650820,0.274180,0.052770,0.022230,0.210480,1.000000,0.210480,1.000000,0.210480,1.000000,1.000000,1.000000
0.685730,0.301410,0.008930,0.003930,0.212390,1.000000,0.212390,1.000000,0.212390,1.000000,1.000000,1.000000
0.678110,0.283790,0.026860,0.011240,0.209280,1.000000,0.209280,1.000000,0.209280,1.000000,1.000000,1.000000
0.677460,0.283930,0.027210,0.011400,0.216730,1.000000,0.216730,1.000000,0.216730,1.000000,1.000000,1.000000
0.715770,0.266660,0.012800,0.004770,0.224530,1.000000,0.224530,1.000000,0.224530,1.000000,1.000000,1.000000
0.671220,0.293350,0.024660,0.010780,0.207600,1.000000,0.207600,1.000000,0.207600,1.000000,1.000000,1.000000
0.639120,0.293800,0.045950,0.021120,0.202460,1.000000,0.202460,1.000000,0.202460,1.000000,1.000000,1.000000
0.693370,0.272210,0.024710,0.009700,0.205160,1.000000,0.205160,1.000000,0.205160,1.000000,1.000000,1.000000
0.667030,0.291210,0.029070,0.012690,0.215070,1.000000,0.215070,1.000000,0.215070,1.000000,1.000000,1.000000
0.700480,0.267120,0.023460,0.008940,0.220450,1.000000,0.220450,1.000000,0.220450,1.000000,1.000000,1.000000
0.641810,0.324450,0.022410,0.011330,0.202570,1.000000,0.202570,1.000000,0.202570,1.000000,1.000000,1.000000
0.648060,0.279290,0.050770,0.021880,0.197020,1.000000,0.197020,1.000000,0.197020,1.000000,1.000000,1.000000
0.662750,0.268260,0.049110,0.019880,0.204360,1.000000,0.204360,1.000000,0.204360,1.000000,1.000000,1.000000
0.659600,0.281150,0.041540,0.017710,0.214570,1.000000,0.214570,1.000000,0.214570,1.000000,1.000000,1.000000
0.675010,0.312990,0.008200,0.003800,0.208960,1.000000,0.208960,1.000000,0.208960,1.000000,1.000000,1.000000
0.677650,0.284370,0.026750,0.011230,0.208040,1.000000,0.208040,1.000000,0.208040,1.000000,1.000000,1.000000
0.682730,0.272610,0.031910,0.012740,0.215250,1.000000,0.215250,1.000000,0.215250,1.000000,1.000000,1.000000
0.684920,0.297140,0.012510,0.005430,0.216930,1.000000,0.216930,1.000000,0.216930,1.000000,1.000000,1.000000
