p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.673650,0.139510,0.154780,0.032050,0.289180,1.000000,0.289180,1.000000,0.289180,1.000000,1.048720,1.048720
0.795920,0.178950,0.020510,0.004610,0.293590,1.000000,0.293590,1.000000,0.293590,1.000000,6.005970,6.005970
0.685000,0.167700,0.118330,0.028970,0.311830,1.000000,0.311830,1.000000,0.311830,1.000000,1.000000,1.000000
0.629830,0.152760,0.174970,0.042440,0.306620,1.000000,0.306620,1.000000,0.306620,1.000000,2.707630,2.707630
0.763910,0.185900,0.040370,0.009820,0.279170,1.000000,0.279170,1.000000,0.279170,1.000000,1.381920,1.381920
0.874130,0.125870,0.000000,0.000000,0.306100,1.000000,0.306100,1.000000,0.306100,1.000000,1.000000,1.000000
0.702560,0.197800,0.077750,0.021890,0.286330,1.000000,0.286330,1.000000,0.286330,1.000000,2.443280,2.443280
0.578490,0.115700,0.254840,0.050970,0.278470,1.000000,0.278470,1.000000,0.278470,1.000000,1.093200,1.093200
0.573970,0.154530,0.213910,0.057590,0.272380,1.000000,0.272380,1.000000,0.272380,1.000000,1.000000,1.000000
0.803800,0.196200,0.000000,0.000000,0.318370,1.000000,0.318370,1.000000,0.318370,1.000000,1.000000,1.000000
0.809470,0.190530,0.000000,0.000000,0.308630,1.000000,0.308630,1.000000,0.308630,1.000000,1.000000,1.000000
0.782150,0.217850,0.000000,0.000000,0.303720,1.000000,0.303720,1.000000,0.303720,1.000000,1.000000,1.000000
0.887300,0.112700,0.000000,0.000000,0.340260,1.000000,0.340260,1.000000,0.340260,1.000000,1.000000,1.000000
0.665380,0.143790,0.156920,0.033910,0.277860,1.000000,0.277860,1.000000,0.277860,1.000000,1.000000,1.000000
0.799240,0.200760,0.000000,0.000000,0.276190,1.000000,0.276190,1.000000,0.276190,1.000000,1.000000,1.000000
0.295210,0.066070,0.521910,0.116810,0.325640,1.000000,0.325640,1.000000,0.325640,1.000000,1.061060,1.061060
0.551540,0.053630,0.359840,0.034990,0.334650,1.000000,0.334650,1.000000,0.334650,1.000000,1.075800,1.075800
0.594760,0.255040,0.105120,0.045080,0.292020,1.000000,0.292020,1.000000,0.292020,1.000000,1.000000,1.000000
0.863620,0.136380,0.000000,0.000000,0.326050,1.000000,0.326050,1.000000,0.326050,1.000000,1.000000,1.000000
0.633830,0.202790,0.123780,0.039600,0.295380,1.000000,0.295380,1.000000,0.295380,1.000000,1.930310,1.930310
0.767380,0.199510,0.026280,0.006830,0.291900,1.000000,0.291900,1.000000,0.291900,1.000000,1.880200,1.880200
