null1,null2,bsA
-80230.351163,-80230.351163,-80230.351163
-80695.756881,-80695.150631,-80695.150631
-80433.160548,-80433.160548,-80433.160548
-80362.907288,-80362.907288,-80362.907288
-79991.357724,-79989.890753,-79989.852343
-80068.876197,-80068.876197,-80068.876197
-80438.054342,-80438.054342,-80438.054342
-80277.140287,-80277.140288,-80277.140288
-80569.982670,-80569.982670,-80569.982670
-80404.678864,-80404.600602,-80403.951062
-80430.417795,-80430.417795,-80430.417795
-80643.457531,-80643.455846,-80642.133324
-80698.956210,-80698.956210,-80698.956210
-80510.904042,-80510.904042,-80510.904042
-80392.603095,-80392.603095,-80392.603095
-79676.228303,-79676.160009,-79676.160009
-80270.518354,-80270.518354,-80270.518354
-79688.267079,-79685.962400,-79685.098878
-80331.246019,-80330.935231,-80330.765723
-80637.470464,-80637.470464,-80637.470464
-80877.353700,-80876.993989,-80876.993989
-80074.484122,-80074.431886,-80074.431886
-80483.146210,-80483.146210,-80483.146210
-80344.203603,-80344.203603,-80344.203603
-80522.721508,-80522.474841,-80522.474841
-80056.572694,-80056.525747,-80056.525747
-80017.677569,-80017.677569,-80017.677569
-80417.399845,-80417.399845,-80417.399845
-80395.743638,-80395.725225,-80395.338594
-80416.173270,-80416.173001,-80416.173001
-80341.717527,-80341.717527,-80341.717527
-80719.988682,-80719.988682,-80719.988683
-80254.142784,-80254.142784,-80254.142784
-79514.345770,-79513.443545,-79513.443545
-79766.161415,-79766.098350,-79766.098350
-80462.132214,-80462.132214,-80462.132214
-80285.844958,-80285.844958,-80285.844958
-80237.521972,-80237.521972,-80237.521972
-80634.543171,-80633.539614,-80633.539614
-80504.939623,-80504.823060,-80504.670219
-80567.384075,-80567.384075,-80567.384076
-80338.395078,-80337.866462,-80337.551397
-80925.664582,-80925.629272,-80925.629272
-80602.743564,-80602.464219,-80601.499828
-80432.378725,-80431.990865,-80431.990865
-80004.964748,-80004.964749,-80004.964748
-80076.243144,-80076.243144,-80075.154735
-80473.280004,-80473.277603,-80473.277603
